,playerID,career_DivWin,career_WCWin,career_LgWin,career_WSWin,career_team_wins,career_team_games,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,post_W,post_L,post_G,post_GS,post_CG,post_SHO,post_SV,post_IPouts,post_H,post_ER,post_HR,post_BB,post_SO,post_BAOpp,post_ERA,post_IBB,post_WP,post_HBP,post_BK,post_BFP,post_GF,post_R,post_SH,post_SF,post_GIDP,fielding_G,fielding_GS,InnOuts,PO,A,E,DP,PB,fielding_WP,fielding_SB,fielding_CS,ZR,fielding_post_G,fielding_post_GS,post_InnOuts,post_PO,post_A,post_E,post_DP,post_TP,post_PB,inducted,seasons_played,ALCS MVP,All-Star Game MVP,Babe Ruth Award,Baseball Magazine All-Star,Bob Feller Act of Valor Award - HOF Player,Bob Feller Act of Valor Award - MLB Player,Bob Feller Act of Valor Award - Patriot Award,Branch Rickey Award,Comeback Player of the Year,Cy Young Award,Gold Glove,Hank Aaron Award,Hutch Award,Lou Gehrig Memorial Award,MLB Players Choice Comeback Player,MLB Players Choice Man of the Year,MLB Players Choice Outstanding Pitcher,MLB Players Choice Outstanding Player,MLB Players Choice Outstanding Rookie,MLB Players Choice Player of the Year,MLB Players Curt Flood Award,Most Valuable Player,NLCS MVP,Outstanding DH Award,Pitcher of the Month,Pitching Triple Crown,Platinum Glove,Player of the Month,Player of the Week,Reliever of the Month,Reliever of the Year Award,Roberto Clemente Award,Rookie of the Month,Rookie of the Year,Silver Slugger,TSN All-Star,TSN Comeback Player of the Year,TSN Fireman of the Year,TSN Guide MVP,TSN Major League Player of the Year,TSN Pitcher of the Year,TSN Player of the Year,TSN Reliever of the Year,TSN Rookie Pitcher of the Year,TSN Rookie Player of the Year,TSN Rookie of the Year,This Year in Baseball Best Bounceback Player,This Year in Baseball Best Play - Offense,This Year in Baseball Best Player,This Year in Baseball Breakout Hitter of the Year,This Year in Baseball Breakout Pitcher of the Year,This Year in Baseball Breakout Player of the Year,This Year in Baseball Closer of the Year,This Year in Baseball Defensive Player of the Year,This Year in Baseball Dependable Player of the Year,This Year in Baseball Hitter of the Year,This Year in Baseball Moment of the Year,This Year in Baseball Oddity of the Year,This Year in Baseball Performance of the Year,This Year in Baseball Pitching Performance of the Year,This Year in Baseball Play of the Year,This Year in Baseball Postseason MVP,This Year in Baseball Postseason Moment of the Year,This Year in Baseball Rookie of the Year,This Year in Baseball Setup Man of the Year,This Year in Baseball Starter of the Year,This Year in Baseball X-Factor Player of the Year,Triple Crown,World Series MVP,nameFirst,nameLast,hof_eligibility,WHIP,post_WHIP,K_BB,post_K_BB
13685,newcodo01,0,0,3,1,1014,1855,149.0,90.0,344.0,294.0,136.0,24.0,7.0,6464.0,2102.0,852.0,252.0,490.0,1129.0,3.16,48.22,21.0,22.0,30.0,3.0,8891.0,34.0,956.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,1.0,0.0,0.0,66.0,29.0,21.0,8.0,8.0,19.0,1.033,33.83,0.0,0.0,0.0,0.0,100.0,0.0,21.0,1.0,0.0,1.0,344.0,192.0,4113.0,159.0,313.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,66.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don,Newcombe,1,1.2029702970297032,1.6818181818181817,2.304081632653061,2.375
13693,newhoha01,0,0,3,1,1397,2644,207.0,150.0,488.0,374.0,212.0,33.0,26.0,8979.0,2674.0,1016.0,137.0,1249.0,1796.0,3.93,57.32,1.0,65.0,19.0,7.0,12648.0,79.0,1197.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,0.0,0.0,62.0,26.0,15.0,0.0,5.0,22.0,1.301,6.1,1.0,1.0,0.0,0.0,91.0,0.0,15.0,2.0,0.0,2.0,488.0,1.0,147.0,135.0,611.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,62.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hal,Newhouser,1,1.3107250250584699,1.5,1.4379503602882306,4.4
13706,newsobo01,0,0,3,1,2131,4482,211.0,222.0,600.0,483.0,246.0,31.0,21.0,11278.0,3769.0,1664.0,206.0,1732.0,2082.0,7.69,118.53,0.0,60.0,61.0,7.0,16467.0,71.0,1908.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,3.0,1.0,0.0,85.0,24.0,9.0,0.0,6.0,17.0,0.7410000000000001,20.669999999999998,1.0,0.0,0.0,0.0,110.0,0.0,9.0,1.0,0.0,3.0,600.0,0.0,0.0,112.0,534.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,85.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bobo,Newsom,1,1.463291363716971,1.0588235294117647,1.202078521939954,2.8333333333333335
13709,newsosk01,0,0,0,0,797,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,0.0,0.0,2116.0,3213.0,224.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skeeter,Newsome,1,0.0,0.0,0.0,0.0
13717,nichobi01,0,0,2,0,1227,2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,0.0,0.0,2954.0,118.0,67.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,195.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bill,Nicholson,1,0.0,0.0,0.0,0.0
13728,nichoki01,0,0,5,0,1291,2294,362.0,208.0,621.0,562.0,532.0,48.0,16.0,15202.0,4929.0,1664.0,156.0,1272.0,1881.0,0.0,55.53,0.0,169.0,129.0,1.0,21082.0,56.0,2480.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,54.0,17.0,2.0,0.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,647.0,60.0,15753.0,384.0,1034.0,79.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kid,Nichols,1,1.2237205630838048,1.1666666666666667,1.4787735849056605,3.25
13741,nicolhu01,0,0,4,1,729,1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,23889.0,1461.0,425.0,205.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hugh,Nicol,1,0.0,0.0,0.0,0.0
13748,niedeto01,3,0,1,1,826,1730,36.0,46.0,484.0,0.0,0.0,0.0,97.0,1959.0,601.0,239.0,60.0,226.0,474.0,2.751,38.72,67.0,14.0,13.0,1.0,2737.0,276.0,251.0,33.0,27.0,33.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,40.0,11.0,4.0,2.0,5.0,9.0,1.563,6.35,3.0,0.0,0.0,0.0,56.0,6.0,6.0,0.0,0.0,1.0,484.0,0.0,1959.0,50.0,62.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,40.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom,Niedenfuer,1,1.2664624808575804,1.2000000000000002,2.0973451327433628,1.8
13752,niekrjo01,4,0,1,1,2054,3995,221.0,204.0,702.0,500.0,107.0,29.0,16.0,10752.0,3466.0,1431.0,276.0,1262.0,1747.0,6.559,101.11,71.0,172.0,65.0,8.0,15166.0,93.0,1620.0,106.0,96.0,200.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,60.0,14.0,0.0,0.0,5.0,7.0,0.538,0.0,1.0,0.0,2.0,0.0,82.0,0.0,0.0,1.0,0.0,0.0,702.0,500.0,10752.0,253.0,532.0,25.0,41.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,60.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe,Niekro,1,1.3191964285714286,0.95,1.384310618066561,1.4
13754,niekrph01,2,0,0,0,2037,4148,318.0,274.0,864.0,716.0,245.0,45.0,29.0,16213.0,5044.0,2012.0,482.0,1809.0,3342.0,6.683,106.56,86.0,226.0,123.0,42.0,22677.0,83.0,2337.0,167.0,87.0,292.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,42.0,15.0,6.0,0.0,8.0,9.0,0.554,7.5,1.0,1.0,0.0,0.0,63.0,0.0,11.0,1.0,0.0,1.0,864.0,716.0,16213.0,386.0,878.0,37.0,83.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phil,Niekro,1,1.2680564978720779,1.642857142857143,1.8474295190713101,1.125
13758,niemabo01,0,0,1,0,1140,2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,631.0,15121.0,1672.0,47.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob,Nieman,1,0.0,0.0,0.0,0.0
13773,nievewi01,3,1,0,0,1008,2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,308.0,8381.0,2191.0,167.0,28.0,20.0,20.0,0.0,202.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wil,Nieves,1,0.0,0.0,0.0,0.0
13788,nitkocj01,4,0,0,0,1017,2069,18.0,32.0,336.0,44.0,0.0,0.0,3.0,1437.0,519.0,286.0,57.0,263.0,347.0,3.75,70.47,21.0,20.0,36.0,7.0,2201.0,55.0,318.0,17.0,25.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,44.0,1437.0,23.0,84.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C. J.,Nitkowski,1,1.6325678496868476,0.0,1.3193916349809887,0.0
13793,nixla01,1,1,0,0,970,1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,452.0,12156.0,1100.0,32.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laynce,Nix,1,0.0,0.0,0.0,0.0
13796,nixonot01,4,0,3,0,1453,2854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.0,1203.0,33822.0,3313.0,57.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,512.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otis,Nixon,1,0.0,0.0,0.0,0.0
13797,nixonru01,0,0,0,0,1011,2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,611.0,16519.0,3708.0,238.0,47.0,31.0,66.0,160.0,262.0,107.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russ,Nixon,1,0.0,0.0,0.0,0.0
13798,nixontr01,1,5,1,1,1090,1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,966.0,25697.0,1912.0,49.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,988.0,58.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trot,Nixon,1,0.0,0.0,0.0,0.0
13810,nokesma01,1,1,0,0,993,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,605.0,15989.0,3459.0,266.0,39.0,41.0,48.0,0.0,492.0,193.0,0.0,3.0,2.0,57.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matt,Nokes,1,0.0,0.0,0.0,0.0
13813,nolanga01,5,0,4,2,1006,1776,110.0,70.0,250.0,247.0,45.0,14.0,0.0,5024.0,1505.0,573.0,146.0,413.0,1039.0,2.702,40.71,46.0,26.0,14.0,10.0,6836.0,1.0,623.0,40.0,27.0,24.0,2.0,2.0,11.0,11.0,0.0,0.0,0.0,178.0,53.0,22.0,10.0,14.0,31.0,1.913,25.88,2.0,1.0,0.0,0.0,239.0,0.0,22.0,3.0,0.0,2.0,250.0,247.0,5026.0,95.0,189.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,178.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Nolan,1,1.1453025477707006,1.1292134831460674,2.515738498789346,2.2142857142857144
13814,nolanjo01,1,0,1,1,942,1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,356.0,9420.0,1940.0,148.0,34.0,20.0,36.0,0.0,381.0,101.0,0.0,2.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe,Nolan,1,0.0,0.0,0.0,0.0
